SessionIdentity,hour_num,stage,BG_psd,key2_psd,key3_psd,n_epoch
16L_05-09-22,3.0,N2,0.17266229,0.24918357,0.25634184,988
16L_05-09-22,3.0,REM,0.17076637,0.14222732,0.10877978,176
16L_05-09-22,4.0,N1,0.22185507,0.17004517,0.1686266,199
16L_05-09-22,4.0,N2,0.14475751,0.24478918,0.2811155,1072
16L_05-09-22,4.0,REM,0.18650001,0.22175284,0.24778049,144
16L_05-09-22,5.0,N1,0.47387296,0.12809335,0.12484347,460
16L_05-09-22,5.0,N2,0.16859555,0.1848631,0.1877413,606
16L_05-09-22,5.0,REM,0.1635315,0.13974811,0.10638746,251
16L_05-10-22,0.0,N3,0.12457343,0.5525855,0.64232486,354
16L_05-10-22,0.0,N1,0.16258805,0.3050281,0.2918337,140
16L_05-10-22,0.0,N2,0.2255486,0.34454933,0.3888304,303
16L_05-10-22,0.0,REM,0.26229957,0.11325177,0.076045685,101
16L_05-10-22,1.0,N3,0.22873303,0.5243586,0.55092365,1155
16L_05-10-22,1.0,N1,0.15732922,0.20435183,0.18260926,85
16L_05-10-22,1.0,N2,0.17752613,0.25037286,0.2370745,470
16L_05-10-22,1.0,REM,0.14012839,0.12690726,0.08350278,29
16L_05-10-22,2.0,N3,0.20058908,0.46115175,0.51262325,463
16L_05-10-22,2.0,N1,0.17849462,0.15818723,0.119733535,99
16L_05-10-22,2.0,N2,0.17536202,0.1694652,0.11377881,415
16L_05-10-22,2.0,REM,0.16788828,0.11008432,0.069335364,370
16L_05-10-22,3.0,N3,0.22839667,0.54383993,0.65735483,888
16L_05-10-22,3.0,N1,0.15849891,0.1329635,0.13726531,114
16L_05-10-22,3.0,N2,0.17463621,0.24758218,0.22176844,627
16L_05-10-22,3.0,REM,0.16584457,0.15368734,0.07186004,59
16L_05-10-22,4.0,N1,0.13521539,0.08213638,0.058103364,85
16L_05-10-22,4.0,N2,0.18183707,0.2618763,0.27475747,906
16L_05-10-22,4.0,REM,0.18369171,0.11919359,0.0719596,747
16L_05-10-22,5.0,N1,0.19076894,0.09023604,0.087052226,140
16L_05-10-22,5.0,N2,0.15845819,0.25062466,0.28366295,1432
16L_05-10-22,5.0,REM,0.16415437,0.09602542,0.0636182,143
16L_05-10-22,6.0,N1,0.15055086,0.052259494,0.034833025,100
16L_05-10-22,6.0,N2,0.1306593,0.098078065,0.08514069,101
16L_05-10-22,6.0,REM,0.15705632,0.1559064,0.08706566,43
16L_05-11-22,0.0,N3,0.49178544,0.7076414,0.75259155,119
16L_05-11-22,0.0,N1,0.5301484,0.12503521,0.10834256,9
16L_05-11-22,0.0,N2,0.44486853,0.27479497,0.26839295,1215
16L_05-11-22,1.0,N3,0.55301416,0.6690735,0.7843089,982
16L_05-11-22,1.0,N1,0.39115426,0.06455339,0.045451727,28
16L_05-11-22,1.0,N2,0.433181,0.22451274,0.2137403,437
16L_05-11-22,1.0,REM,0.41190076,0.120534204,0.07640798,189
16L_05-11-22,2.0,N3,0.49641138,0.44101828,0.5184954,578
16L_05-11-22,2.0,N1,0.363855,0.13954926,0.10525639,86
16L_05-11-22,2.0,N2,0.454036,0.40059516,0.43648896,607
16L_05-11-22,2.0,REM,0.5062834,0.43707877,0.4265305,129
16L_05-11-22,3.0,N1,0.302698,0.22456749,0.27743447,14
16L_05-11-22,3.0,N2,0.4313776,0.3269866,0.3341911,977
16L_05-11-22,3.0,REM,0.42657423,0.14609382,0.07170335,238
16L_05-11-22,4.0,N1,1.3296921,0.06563076,0.058166973,201
16L_05-11-22,4.0,N2,0.39070058,0.15889962,0.17124003,336
16L_05-11-22,4.0,REM,0.3791391,0.10900375,0.07768752,691
16L_05-11-22,5.0,N1,0.35715795,0.2971786,0.33784193,86
16L_05-11-22,5.0,N2,0.41581532,0.34715614,0.35174662,790
16L_05-11-22,5.0,REM,0.4495614,0.13614829,0.078516796,325
16L_05-11-22,6.0,N2,0.4214866,0.19010788,0.1734006,558
16L_05-12-22,0.0,N3,0.8615956,0.5916683,0.6176457,490
16L_05-12-22,0.0,N1,0.61098003,0.09244812,0.07982747,127
16L_05-12-22,0.0,N2,0.6433758,0.21717823,0.21427906,219
16L_05-12-22,0.0,REM,0.65380365,0.14001013,0.07894378,413
16L_05-12-22,1.0,N3,0.81514657,0.60009694,0.6864834,1150
16L_05-12-22,1.0,N1,0.48937693,0.1327001,0.09286784,55
16L_05-12-22,1.0,N2,2.8528476,0.22472155,0.18246782,299
16L_05-12-22,1.0,REM,0.58552647,0.15109125,0.081512116,192
16L_05-12-22,2.0,N3,0.55448925,0.64645684,0.7857909,723
16L_05-12-22,2.0,N1,0.36687517,0.17692176,0.18601948,42
16L_05-12-22,2.0,N2,0.48450005,0.32241586,0.31878197,516
16L_05-12-22,2.0,REM,0.46197927,0.13651164,0.054012075,44
16L_05-12-22,3.0,N1,0.31308824,0.13373472,0.104717314,140
16L_05-12-22,3.0,N2,0.4067357,0.26437268,0.27375844,596
16L_05-12-22,3.0,REM,0.36299405,0.13804986,0.084611624,968
16L_05-12-22,4.0,N3,0.546513,0.61428165,0.75046986,590
16L_05-12-22,4.0,N1,0.5231629,0.2375312,0.23939073,112
16L_05-12-22,4.0,N2,0.4532429,0.32543188,0.35919404,868
16L_05-12-22,4.0,REM,0.53729504,0.13343507,0.09712842,174
16L_05-12-22,5.0,N1,0.56624615,0.16514358,0.18588327,98
16L_05-12-22,5.0,N2,0.5414308,0.17719792,0.19501734,998
16L_05-12-22,5.0,REM,0.4736182,0.030610198,0.029470677,88
16L_05-12-22,6.0,N1,0.51124877,0.1706387,0.17666079,56
16L_05-12-22,6.0,N2,0.5598592,0.22684254,0.23105004,198
16L_05-12-22,6.0,REM,0.504015,0.1255733,0.08813061,442
16L_05-12-22,7.0,N1,0.524307,0.382662,0.51728797,28
16L_05-12-22,7.0,N2,0.6521591,0.46430084,0.5751301,162
16L_05-14-22,0.0,N3,0.24820201,0.5375668,0.5099113,975
16L_05-14-22,0.0,N1,0.09408996,0.13266651,0.11614035,82
16L_05-14-22,0.0,N2,0.08637457,0.2019681,0.1978233,483
16L_05-14-22,0.0,REM,0.11847085,0.2269617,0.22034734,29
16L_05-14-22,1.0,N3,0.11815593,0.4620978,0.4404628,858
16L_05-14-22,1.0,N1,0.08168272,0.09853963,0.07303646,84
16L_05-14-22,1.0,N2,0.09300571,0.1982851,0.16495271,437
16L_05-14-22,1.0,REM,0.089011155,0.16025129,0.0720146,378
16L_05-14-22,2.0,N3,0.09814479,0.5689978,0.63726157,847
16L_05-14-22,2.0,N2,0.08299245,0.29588598,0.29094818,441
16L_05-14-22,2.0,REM,0.08470405,0.14975698,0.08306474,442
16L_05-14-22,3.0,N3,0.101116866,0.64802796,0.80347955,276
16L_05-14-22,3.0,N1,0.0689376,0.1278538,0.07802718,128
16L_05-14-22,3.0,N2,0.0594274,0.21019424,0.19523114,1123
16L_05-14-22,3.0,REM,0.069276825,0.16813017,0.06765599,43
16L_05-14-22,4.0,N3,0.10619202,0.29546854,0.3196464,13
16L_05-14-22,4.0,N1,0.068999276,0.09236139,0.08293675,85
16L_05-14-22,4.0,N2,0.096875556,0.27572224,0.2683733,1101
16L_05-14-22,4.0,REM,0.10083907,0.12132428,0.065801725,206
16L_05-14-22,5.0,N1,0.18386303,0.11128027,0.10024422,188
16L_05-14-22,5.0,N2,0.09290217,0.22118787,0.24552569,942
16L_05-14-22,5.0,REM,0.19846167,0.119468346,0.05968157,524
16L_05-14-22,6.0,N3,0.105674,0.4909185,0.5149926,204
16L_05-14-22,6.0,N1,0.05319244,0.04855927,0.035375662,28
16L_05-14-22,6.0,N2,0.09196207,0.32216913,0.32201004,857
16L_05-14-22,6.0,REM,0.09345586,0.12397839,0.062260143,593
16L_05-14-22,7.0,N1,0.0680457,0.10984673,0.100501396,188
16L_05-14-22,7.0,N2,0.07958268,0.16632232,0.1646626,353
16L_05-15-22,0.0,N3,0.120052226,0.513747,0.4828294,725
16L_05-15-22,0.0,N1,0.10152004,0.24197562,0.19689257,101
16L_05-15-22,0.0,N2,0.10443224,0.27031577,0.23878498,380
16L_05-15-22,0.0,REM,0.09951977,0.1429691,0.08000029,132
16L_05-15-22,1.0,N3,0.107869,0.48065692,0.47291762,953
16L_05-15-22,1.0,N1,0.068065815,0.14907648,0.12442744,129
16L_05-15-22,1.0,N2,0.08965207,0.2545234,0.2339009,535
16L_05-15-22,1.0,REM,0.07763415,0.13340224,0.06639762,130
16L_05-15-22,2.0,N3,0.091746345,0.3258261,0.3073669,950
16L_05-15-22,2.0,N1,0.07101848,0.13937466,0.13277537,87
16L_05-15-22,2.0,N2,0.08658421,0.25624248,0.24806161,392
16L_05-15-22,2.0,REM,0.07911927,0.12400845,0.07366744,176
16L_05-15-22,3.0,N3,0.085748814,0.61891615,0.6612913,608
16L_05-15-22,3.0,N1,0.014407008,0.07809268,0.04834345,89
16L_05-15-22,3.0,N2,0.06883123,0.27819565,0.2902152,509
16L_05-15-22,3.0,REM,0.08859193,0.1259063,0.065057196,566
16L_05-15-22,4.0,N1,0.083798036,0.18135428,0.20227444,98
16L_05-15-22,4.0,N2,0.06657599,0.30283648,0.31037,1615
16L_05-15-22,5.0,N1,0.1043218,0.25930962,0.24158184,70
16L_05-15-22,5.0,N2,0.06988676,0.28097615,0.29678527,1410
16L_05-15-22,5.0,REM,0.04944001,0.20928895,0.14834632,225
16L_05-15-22,6.0,N1,0.21161066,0.13483928,0.119391896,116
16L_05-15-22,6.0,N2,0.07996549,0.1811655,0.17373256,749
16L_05-15-22,6.0,REM,0.09347631,0.13445641,0.081485264,872
16L_05-15-22,7.0,N2,0.085639514,0.16521187,0.1577608,226
16L_05-15-22,7.0,REM,0.091609456,0.13277802,0.09020403,267
16L_05-16-22,0.0,N3,0.14410518,0.5040268,0.47959176,802
16L_05-16-22,0.0,N1,0.12785678,0.2620645,0.31413972,29
16L_05-16-22,0.0,N2,0.14057635,0.35168454,0.36596128,88
16L_05-16-22,0.0,REM,0.11128053,0.13601482,0.071415044,349
16L_05-16-22,1.0,N3,0.1769755,0.49460253,0.49102318,1078
16L_05-16-22,1.0,N1,0.0933372,0.123843506,0.10002794,86
16L_05-16-22,1.0,N2,0.11444852,0.24982193,0.23749125,413
16L_05-16-22,1.0,REM,0.4559734,0.11758911,0.07806458,43
16L_05-16-22,2.0,N3,0.12436348,0.34954834,0.37108114,722
16L_05-16-22,2.0,N1,0.080391005,0.1425363,0.14226687,72
16L_05-16-22,2.0,N2,0.10470852,0.26837844,0.24112712,430
16L_05-16-22,2.0,REM,0.13987628,0.85847896,0.76893944,29
16L_05-16-22,3.0,N3,0.1716343,0.39131817,0.41638306,478
16L_05-16-22,3.0,N1,0.10018441,0.17689392,0.12975498,128
16L_05-16-22,3.0,N2,0.10634946,0.27060485,0.24294895,352
16L_05-16-22,3.0,REM,0.112238266,0.14976193,0.10194047,441
16L_05-16-22,4.0,N3,0.12011056,0.51386505,0.6089993,132
16L_05-16-22,4.0,N1,0.104599796,0.31105858,0.25706953,42
16L_05-16-22,4.0,N2,0.1191439,0.35799605,0.3833734,471
16L_05-16-22,4.0,REM,0.117738344,0.40438265,0.43164462,292
16L_05-16-22,5.0,REM,0.102655455,0.119279295,0.050775137,101
16R_04-30-22,0.0,N3,0.03799455,0.6509486,0.61259854,532
16R_04-30-22,1.0,N3,0.016536452,0.31349373,0.3647187,29
16R_04-30-22,1.0,N1,0.012648641,0.12843297,0.13947898,100
16R_04-30-22,1.0,N2,0.02469889,0.30691674,0.27065995,324
16R_04-30-22,1.0,REM,0.01566989,0.160474,0.15928705,281
16R_04-30-22,2.0,N3,0.03547717,0.50304186,0.50488025,671
16R_04-30-22,2.0,N2,0.01856628,0.32157242,0.3102188,43
16R_05-08-22,0.0,N3,0.04243448,0.66746503,0.64752483,904
16R_05-08-22,0.0,N1,0.015970217,0.14939076,0.13246703,13
16R_05-08-22,0.0,N2,0.034151834,0.38649043,0.38755634,309
16R_05-08-22,1.0,N3,0.051442355,0.8144154,0.79223835,1104
16R_05-08-22,1.0,N1,0.04717347,0.20590739,0.22163698,115
16R_05-08-22,1.0,N2,0.0345832,0.40664485,0.4340784,385
16R_05-08-22,1.0,REM,0.023169633,0.20150553,0.18511842,164
16R_05-08-22,2.0,N3,0.034823608,0.60576874,0.607362,990
16R_05-08-22,2.0,N1,0.014421639,0.17026132,0.17678358,142
16R_05-08-22,2.0,N2,0.025437817,0.33473977,0.33940202,305
16R_05-08-22,2.0,REM,0.025749888,0.19080405,0.17103072,326
16R_05-08-22,3.0,N3,0.029694935,0.567748,0.56152993,620
16R_05-08-22,3.0,N1,0.015171863,0.20680414,0.16045292,70
16R_05-08-22,3.0,N2,0.056222465,0.34849465,0.3414159,891
16R_05-08-22,3.0,REM,0.020966526,0.17130122,0.16087845,178
16R_05-08-22,4.0,N1,0.01419252,0.106854215,0.1256039,210
16R_05-08-22,4.0,N2,0.021767776,0.24480227,0.25157836,1036
16R_05-08-22,4.0,REM,0.023699911,0.41231424,0.42128143,116
16R_05-08-22,5.0,N1,0.011368362,0.13930988,0.14689042,158
16R_05-08-22,5.0,N2,0.019487172,0.32145172,0.30867237,260
16R_05-08-22,5.0,REM,0.019046975,0.184265,0.19263549,411
16R_05-08-22,6.0,REM,0.015661811,0.17787589,0.12333348,14
16R_05-09-22,0.0,N3,0.03352651,0.58508384,0.563284,994
16R_05-09-22,0.0,N1,0.015010701,0.1256504,0.13751122,83
16R_05-09-22,0.0,N2,0.020957641,0.26360592,0.27555764,325
16R_05-09-22,1.0,N3,0.03702808,0.7060827,0.7418462,862
16R_05-09-22,1.0,N1,0.016001001,0.10867359,0.123507604,71
16R_05-09-22,1.0,N2,0.026365021,0.31015283,0.3096377,426
16R_05-09-22,1.0,REM,0.015535596,0.1512682,0.1487359,367
16R_05-09-22,2.0,N3,0.033924,0.6350793,0.6340582,674
16R_05-09-22,2.0,N1,0.02023916,0.20417157,0.19624214,185
16R_05-09-22,2.0,N2,0.028555142,0.3855773,0.39449194,660
16R_05-09-22,2.0,REM,0.018582145,0.1821116,0.16712067,207
16R_05-09-22,3.0,N3,0.02711907,0.625234,0.6016561,245
16R_05-09-22,3.0,N1,0.013529954,0.18663324,0.17764589,173
16R_05-09-22,3.0,N2,0.025333937,0.34482646,0.34744847,974
16R_05-09-22,3.0,REM,0.025150634,0.16006231,0.16723222,178
16R_05-09-22,4.0,N3,0.0209557,0.42501187,0.47787097,29
16R_05-09-22,4.0,N1,0.015553122,0.23206395,0.22863284,198
16R_05-09-22,4.0,N2,0.022869743,0.34569636,0.36431372,1103
16R_05-09-22,4.0,REM,0.01759026,0.20174237,0.2161616,144
16R_05-09-22,5.0,N1,0.013749838,0.13862266,0.1462322,460
16R_05-09-22,5.0,N2,0.020692224,0.29309335,0.27765805,616
16R_05-09-22,5.0,REM,0.03316579,0.13921066,0.14781645,249
16R_05-10-22,0.0,N3,0.04867866,0.7286504,0.6714066,356
16R_05-10-22,0.0,N1,0.021718873,0.24417512,0.22118768,159
16R_05-10-22,0.0,N2,0.023828993,0.3561033,0.3582814,306
16R_05-10-22,0.0,REM,0.01319061,0.143858,0.14138089,100
16R_05-10-22,1.0,N3,0.037292678,0.5559641,0.52036464,1203
16R_05-10-22,1.0,N1,0.029081427,0.12792075,0.12950139,68
16R_05-10-22,1.0,N2,0.024091227,0.26258504,0.25363663,470
16R_05-10-22,1.0,REM,0.015409761,0.14392473,0.122510426,29
16R_05-10-22,2.0,N3,0.03864144,0.5087147,0.48552093,403
16R_05-10-22,2.0,N2,0.02165579,0.40019968,0.38563854,43
16R_05-10-22,2.0,REM,0.015041277,0.18637124,0.11697597,14
16R_05-11-22,0.0,N3,0.032095358,0.7097312,0.6965672,119
16R_05-11-22,0.0,N1,0.012245448,0.14897434,0.13799423,14
16R_05-11-22,0.0,N2,0.024031276,0.32016096,0.30723596,1216
16R_05-11-22,1.0,N3,0.04080553,0.7360257,0.75599205,948
16R_05-11-22,1.0,N1,0.010693197,0.063421726,0.08764579,28
16R_05-11-22,1.0,N2,0.022453679,0.29213533,0.29428044,441
16R_05-11-22,1.0,REM,0.012796407,0.12906554,0.12709792,192
16R_05-11-22,2.0,N3,0.027201265,0.5157406,0.53130937,578
16R_05-11-22,2.0,N1,0.016419005,0.19272292,0.15103675,87
16R_05-11-22,2.0,N2,0.023175163,0.4786766,0.4911606,605
16R_05-11-22,2.0,REM,0.033843517,0.5126731,0.4971182,130
16R_05-11-22,3.0,N1,0.01964735,0.31467018,0.32271692,14
16R_05-11-22,3.0,N2,0.022962289,0.43131614,0.43350765,965
16R_05-11-22,3.0,REM,0.012567623,0.16217503,0.14640632,235
16R_05-11-22,4.0,N1,0.010221354,0.08451688,0.1095134,128
16R_05-11-22,4.0,N2,0.039461013,0.19045037,0.2094741,104
16R_05-11-22,4.0,REM,0.0114203915,0.13297647,0.13613132,675
16R_05-12-22,0.0,N3,0.038795877,0.6138833,0.6245559,487
16R_05-12-22,0.0,N1,0.011052854,0.10867565,0.117013566,130
16R_05-12-22,0.0,N2,0.03306864,0.2844833,0.2878807,223
16R_05-12-22,0.0,REM,0.031573694,0.15067586,0.14879094,412
16R_05-12-22,1.0,N3,0.040121924,0.64142483,0.62301725,1157
16R_05-12-22,1.0,N1,0.013868864,0.16949621,0.13965061,55
16R_05-12-22,1.0,N2,0.027717536,0.29882044,0.28565535,302
16R_05-12-22,1.0,REM,0.02747678,0.17228824,0.14538099,192
16R_05-12-22,2.0,N3,0.022362906,0.42435357,0.34710827,14
16R_05-12-22,2.0,N1,0.013425707,0.29611486,0.3191622,28
16R_05-12-22,2.0,N2,0.033379972,0.4235357,0.42810488,433
16R_05-14-22,0.0,N3,0.044930913,0.6274492,0.63127214,987
16R_05-14-22,0.0,N1,0.019869091,0.23623766,0.2715565,86
16R_05-14-22,0.0,N2,0.029620301,0.31569743,0.33525383,484
16R_05-14-22,0.0,REM,0.020728815,0.20965296,0.20049897,29
16R_05-14-22,1.0,N3,0.040740788,0.60756,0.59230953,856
16R_05-14-22,1.0,N1,0.015935542,0.12100875,0.12074991,83
16R_05-14-22,1.0,N2,0.022279289,0.28066653,0.2835856,438
16R_05-14-22,1.0,REM,0.022886015,0.18432996,0.15919945,381
16R_05-14-22,2.0,N3,0.045331296,0.7070726,0.69854313,840
16R_05-14-22,2.0,N2,0.02636458,0.4425803,0.43002346,444
16R_05-14-22,2.0,REM,0.019702014,0.18930098,0.19282159,447
16R_05-14-22,3.0,N3,0.044059172,0.8626277,0.7984788,273
16R_05-14-22,3.0,N1,0.01641554,0.16435505,0.15830733,130
16R_05-14-22,3.0,N2,0.028561747,0.3354741,0.32975987,1120
16R_05-14-22,3.0,REM,0.015066946,0.16171327,0.16584219,44
16R_05-14-22,4.0,N3,0.071912184,0.23912989,0.26529497,13
16R_05-14-22,4.0,N1,0.013823821,0.10331467,0.119095415,86
16R_05-14-22,4.0,N2,0.028557558,0.40897882,0.4145227,1105
16R_05-14-22,4.0,REM,0.019479161,0.15236089,0.13962026,207
16R_05-14-22,5.0,N1,0.0151570225,0.19216324,0.15851945,188
16R_05-14-22,5.0,N2,0.024772169,0.31093216,0.34481776,958
16R_05-14-22,5.0,REM,0.017572561,0.15573323,0.1359996,535
16R_05-14-22,6.0,N3,0.02677501,0.54925954,0.6056991,204
16R_05-14-22,6.0,N1,0.016367087,0.06385406,0.08795984,28
16R_05-14-22,6.0,N2,0.032719932,0.40836766,0.40686408,858
16R_05-14-22,6.0,REM,0.025271516,0.1587789,0.1386035,593
16R_05-14-22,7.0,N1,0.01123558,0.10786809,0.12570068,188
16R_05-14-22,7.0,N2,0.025522739,0.25270456,0.24671155,354
16R_05-15-22,0.0,N3,0.016356762,0.6533072,0.62173545,724
16R_05-15-22,0.0,N1,0.023434274,0.35803184,0.38645628,102
16R_05-15-22,0.0,N2,0.011068612,0.34053412,0.32593772,384
16R_05-15-22,0.0,REM,0.020840047,0.1679232,0.16286503,133
16R_05-15-22,1.0,N3,0.01809353,0.64947623,0.62903625,796
16R_05-15-22,1.0,N1,0.010042499,0.22661534,0.19141226,129
16R_05-15-22,1.0,N2,0.012147779,0.3814451,0.33523813,533
16R_05-15-22,1.0,REM,0.0072881817,0.15259624,0.1704454,132
16R_05-15-22,2.0,N3,0.014383544,0.4572127,0.42535672,947
16R_05-15-22,2.0,N1,0.022579256,0.16344154,0.20705715,87
16R_05-15-22,2.0,N2,0.0114992615,0.3869839,0.34230682,393
16R_05-15-22,2.0,REM,0.008349885,0.13948299,0.15563093,176
16R_05-15-22,3.0,N3,0.01925016,0.7472068,0.7847079,662
16R_05-15-22,3.0,N1,0.0051059215,0.12056524,0.13399084,89
16R_05-15-22,3.0,N2,0.012405585,0.35487342,0.40014148,461
16R_05-15-22,3.0,REM,0.00787057,0.15367934,0.14780502,567
16R_05-15-22,4.0,N3,0.020689156,1.0257471,1.3408769,10
16R_05-15-22,4.0,N1,0.00637073,0.22978523,0.22337623,97
16R_05-15-22,4.0,N2,0.0131618995,0.44579065,0.44952706,1601
16R_05-15-22,5.0,N1,0.009791673,0.32064182,0.31625122,70
16R_05-15-22,5.0,N2,0.013364087,0.4344085,0.4363475,1452
16R_05-15-22,5.0,REM,0.007774537,0.18370412,0.14440753,192
16R_05-15-22,6.0,N1,0.013632079,0.10313422,0.09059908,86
16R_05-15-22,6.0,N2,0.011165071,0.30383906,0.32766894,752
16R_05-15-22,6.0,REM,0.01169833,0.16569632,0.14700204,748
16R_05-15-22,7.0,N1,0.01436592,0.15405694,0.15760791,27
16R_05-15-22,7.0,N2,0.009079334,0.2915405,0.2842969,248
16R_05-15-22,7.0,REM,0.012611371,0.15755105,0.14075248,265
16R_05-16-22,0.0,N3,0.013203673,0.69279534,0.6841752,801
16R_05-16-22,0.0,N1,0.00912927,0.3804807,0.35923287,29
16R_05-16-22,0.0,N2,0.010319696,0.5372992,0.6661763,88
16R_05-16-22,0.0,REM,0.008465648,0.17705625,0.17565474,354
16R_05-16-22,1.0,N3,0.011365764,0.71732867,0.68956697,1072
16R_05-16-22,1.0,N1,0.005150988,0.19093312,0.17964222,86
16R_05-16-22,1.0,N2,0.007931914,0.38254514,0.40601033,413
16R_05-16-22,1.0,REM,0.0045672664,0.16829479,0.19826768,42
16R_05-16-22,2.0,N3,0.01614006,0.56945395,0.5650124,718
16R_05-16-22,2.0,N1,0.0068685813,0.23980679,0.24278547,73
16R_05-16-22,2.0,N2,0.008289634,0.42625612,0.40581068,429
16R_05-16-22,2.0,REM,0.012439552,0.8440522,1.1320217,29
16R_05-16-22,3.0,N3,0.010794177,0.6222773,0.5979597,475
16R_05-16-22,3.0,N1,0.00541764,0.22569163,0.23774025,127
16R_05-16-22,3.0,N2,0.00839584,0.47354066,0.47824794,350
16R_05-16-22,3.0,REM,0.0061217137,0.21380623,0.2125509,438
16R_05-16-22,4.0,N3,0.009220823,0.6800274,0.6535107,131
16R_05-16-22,4.0,N1,0.0073176585,0.45823026,0.45482525,42
16R_05-16-22,4.0,N2,0.009454401,0.5565083,0.5398895,471
16R_05-16-22,4.0,REM,0.011030717,0.58325213,0.5806591,293
16R_05-16-22,5.0,N1,0.006689397,0.33105737,0.38347825,14
16R_05-16-22,5.0,N2,0.006146996,0.42661422,0.44468093,474
16R_05-16-22,5.0,REM,0.004291041,0.17001426,0.15204562,102
16R_05-16-22,6.0,REM,0.004656238,0.16694252,0.16153084,475
